url
http://bibliotecadigital.fgv.br/ojs/index.php/rbe/article/view/541
https://doaj.org/toc/2297-878X
http://id.nii.ac.jp/1013/00000251/
http://europepmc.org/abstract/MED/25492056
http://library.wur.nl/WebQuery/wurpubs/17223
http://www.sciencedirect.com/science/article/pii/S1369702107702079
http://spire.sciencespo.fr/hdl:/2441/7199sn2qet8i5bmmt717k011gi/resources/2011-methodes-d-analyse-des-discours-presentation.pdf
http://hdl.handle.net/1946/7034
http://hal.inria.fr/docs/00/61/24/13/PDF/Proving_Computational_Geometry_Algorithms_in_TLA_2.pdf
http://www.mdpi.com/2073-4336/6/2/161/pdf
http://dx.doi.org/10.1016/j.sajb.2007.02.083
http://hal-lirmm.ccsd.cnrs.fr/lirmm-00607832
https://doaj.org/toc/2100-014X
http://www.ijest.info/docs/IJEST09-01-01.pdf
http://mitizane.ll.chiba-u.jp/meta-bin/mt-pdetail.cgi?cd=00034789
http://hdl.handle.net/10091/2733
http://hdl.handle.net/10062/13029
http://dx.doi.org/10.3389/fcell.2016.00111
http://dx.doi.org/10.1155/1964/87815
http://dx.doi.org/10.1287/mnsc.48.10.1350.272
https://doaj.org/toc/2175-5841
http://www.ssoar.info/ssoar/handle/document/44997
http://cyberleninka.ru/article/n/analiz-problem-kadrovogo-obespecheniya-razvitiya-severo-vostoka-rossii
http://hdl.handle.net/10216/12420
http://europepmc.org/abstract/MED/13403887
http://id.nii.ac.jp/1103/00001358/
https://doaj.org/toc/1025-5834
https://doaj.org/toc/1982-4378
http://links.jstor.org/sici?sici=0022-1821%28199403%2942%3A1%3C1%3AMEORD%3E2.0.CO%3B2-3&origin=bc
http://hdl.handle.net/2318/50925
http://nectar.northampton.ac.uk/3473/1/Murray20103473.pdf
http://emaberto.inep.gov.br/index.php/emaberto/article/view/1342
http://arxiv.org/abs/1502.06158
http://dergipark.ulakbim.gov.tr/egeefd/article/view/5000003944
http://ir.lib.hiroshima-u.ac.jp/metadb/up/text/60170.pdf
http://repository.tue.nl/660724
https://doaj.org/toc/1687-0425
http://biodiversitas.mipa.uns.ac.id/D/D1001/D100105.pdf
http://europepmc.org/abstract/MED/27622035
http://dx.doi.org/10.1155/2016/1092476
https://doaj.org/toc/2477-9555
http://arxiv.org/abs/1711.11502
http://www.imf.org/external/pubs/cat/longres.aspx?sk=16787
http://www.qucosa.de/fileadmin/data/qucosa/documents/4595/data/Dissertation_Scheffler.pdf
https://zenodo.org/record/1040434
http://dx.doi.org/10.1016/j.bpj.2009.12.926
http://www.coffeescience.ufla.br/index.php/Coffeescience/article/view/618
http://upetd.up.ac.za/thesis/available/etd-02202006-094526/
http://amcor.asahikawa-med.ac.jp/modules/xoonips/detail.php?id=7930730
